customer_id,age,gender_cd,region_size,foreign_flg,entrepreneur_flg,auto_flg,traveler_flg,partnership_flg,child_amt,realty_type,segment_cd,bundle_nm,confirmed_income,predicted_income,product_cd,functional_cd,finish_dttm,state_talk_time_sec,wo_hit_status_result_desc,wo_hit_status_reason_desc,employee_id,emp_age,emp_gender_cd,emp_children_cnt,emp_work_months_cnt,emp_citizenship_country_cd,emp_marital_status_cd,result_calling,product,age_group,age_difference,functional,with_pro
420848163,51.0,1.0,город,0.0,0.0,0.0,0.0,1.0,0.0,1.0,m_03 (9),Без подписки,,,Credit Cards,Preapprove,2024-04-19 13:00:00,10.0,"Дозвон, Отказ",Третье лицо,267273.0,38,W,,5,,,0,Кредитная карта,51-65,13.0,Предложения и продажи,0
212561948,30.0,0.0,город,0.0,0.0,1.0,0.0,1.0,1.0,1.0,t_04 (16),Pro,,,Casco,Afterfilling,2022-11-26 08:00:00,39.0,"Дозвон, Отказ",Не интересно КАСКО;Застраховался в другой СК,871.0,50,M,,2,,,0,Страхование,26-35,20.0,Другое,1
347968905,19.0,1.0,город,0.0,0.0,1.0,0.0,1.0,0.0,0.0,t_09 (36),Без подписки,,,Credit Cards,Preapprove,2023-06-17 13:00:00,182.0,"Дозвон, Отказ",Кредитная карта не нужна,203268.0,25,W,,3,,,0,Кредитная карта,14-25,6.0,Предложения и продажи,0
254986519,25.0,0.0,город,0.0,0.0,0.0,0.0,1.0,0.0,0.0,u_05 (17),Без подписки,,,Credit Cards,Utilization,2022-07-29 14:00:00,28.0,"Дозвон, Отказ",Отказ прослушать предложение,40600.0,76,W,,10,,,0,Кредитная карта,14-25,51.0,Предложения и продажи,0
376806153,24.0,1.0,город,0.0,0.0,1.0,0.0,1.0,0.0,1.0,t_09 (36),Pro,,13364.58,Credit Cards,Meeting,2024-06-15 16:00:00,113.0,"Дозвон, Отказ",Левый контакт,12674.0,61,W,,9,RUS,,0,Кредитная карта,14-25,37.0,Другое,1
276616656,17.0,1.0,село,0.0,0.0,0.0,0.0,1.0,0.0,0.0,r_08 (38),Без подписки,,,Debit Cards,Meeting,2023-09-04 19:00:00,44.0,"Дозвон, Отказ",Не нужен продукт,210791.0,27,W,,11,,,0,Дебетовая карта,14-25,10.0,Другое,0
424612662,56.0,0.0,город,0.0,0.0,1.0,0.0,1.0,0.0,1.0,u_03 (13),Без подписки,,,Credit Cards,Preapprove,2023-12-06 18:00:00,128.0,"Дозвон, Отказ",Кредитная карта не нужна,66334.0,44,W,,8,,,0,Кредитная карта,51-65,12.0,Предложения и продажи,0
478535276,62.0,0.0,город,0.0,1.0,0.0,0.0,1.0,0.0,0.0,m_09 (25),Без подписки,,,Credit Cards,Preapprove,2023-11-30 10:00:00,20.0,"Дозвон, Отказ",Отказ прослушать предложение,224828.0,32,W,,11,,,0,Кредитная карта,51-65,30.0,Предложения и продажи,0
348573448,28.0,1.0,город,0.0,0.0,0.0,0.0,1.0,0.0,0.0,t_05 (19),Без подписки,,,Car Loan,Agreement,2022-11-08 14:00:00,116.0,"Дозвон, Отказ",Высокая ставка по кредиту,114823.0,42,W,,9,,,0,Кредит,26-35,14.0,Другое,0
269360217,35.0,0.0,город,0.0,1.0,1.0,0.0,1.0,2.0,1.0,t_01 (4),Без подписки,,17823.5,Cash Loan,Preapprove,2023-05-18 13:00:00,26.0,"Дозвон, Отказ",Кредит уже не нужен,101392.0,36,W,,11,,,0,Кредит,26-35,1.0,Предложения и продажи,0
472103020,62.0,0.0,город,0.0,0.0,1.0,0.0,1.0,0.0,1.0,t_03 (10),Pro,,,Cash Loan,Preapprove,2024-03-28 11:00:00,31.0,"Дозвон, Отказ",Отказ прослушать предложение,252735.0,61,W,,5,,,0,Кредит,51-65,1.0,Предложения и продажи,1
189111198,38.0,0.0,город,0.0,1.0,1.0,0.0,1.0,0.0,1.0,t_04 (16),Без подписки,,,Credit Cards,Reutilization,2023-02-06 14:00:00,96.0,"Дозвон, Успешно",Готов использовать карту,40200.0,46,W,,6,,,1,Кредитная карта,36-50,8.0,Предложения и продажи,0
365511600,28.0,1.0,город,0.0,0.0,1.0,0.0,1.0,0.0,1.0,u_05 (17),Без подписки,11323.5,11823.5,Cash Loan,Upsell,2023-09-06 11:00:00,134.0,"Дозвон, Отказ",Другое,215719.0,29,M,,4,,,0,Кредит,26-35,1.0,Предложения и продажи,0
364162750,43.0,0.0,город,0.0,0.0,0.0,0.0,1.0,1.0,1.0,t_01 (4),Без подписки,,,Credit Cards,Preapprove,2023-08-17 14:00:00,29.0,"Дозвон, Отказ",Не звонить,215062.0,22,W,,8,,,0,Кредитная карта,36-50,21.0,Предложения и продажи,0
259130407,46.0,0.0,город,0.0,0.0,1.0,0.0,1.0,0.0,0.0,m_08 (21),Без подписки,,16821.41,Cash Loan,Preapprove,2024-02-10 19:00:00,75.0,"Дозвон, Отказ",Кредит уже не нужен,233329.0,26,W,,6,RUS,UNM,0,Кредит,36-50,20.0,Предложения и продажи,0
521126233,17.0,1.0,город,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_11 (34),Без подписки,,14017.1,Debit Cards,Afterfilling,2024-07-18 20:00:00,131.0,"Дозвон, Успешно",Назначена встреча,100488.0,47,W,,8,RUS,,1,Дебетовая карта,14-25,30.0,Другое,0
533860475,51.0,1.0,город,0.0,0.0,1.0,0.0,0.0,0.0,1.0,t_06 (28),Без подписки,,,Credit Cards,Preapprove,2024-01-25 11:00:00,92.0,"Дозвон, Отказ",Кредитная карта не нужна,40853.0,33,W,,1,,MAR,0,Кредитная карта,51-65,18.0,Предложения и продажи,0
391043990,24.0,1.0,город,0.0,1.0,0.0,0.0,0.0,0.0,1.0,t_02 (8),Pro,,,Credit Cards,Preapprove,2023-10-09 13:00:00,42.0,"Дозвон, Отказ",Третье лицо,226403.0,24,M,,1,,,0,Кредитная карта,14-25,0.0,Предложения и продажи,1
513681867,21.0,0.0,город,0.0,0.0,0.0,0.0,1.0,0.0,1.0,u_09 (32),Без подписки,,,Credit Cards,Preapprove,2024-05-02 13:00:00,35.0,"Дозвон, Отказ",Кредитная карта не нужна,259745.0,23,W,,9,,,0,Кредитная карта,14-25,2.0,Предложения и продажи,0
283578876,34.0,0.0,город,0.0,0.0,0.0,0.0,1.0,0.0,0.0,m_05 (12),Без подписки,,,Cash Loan,Preapprove,2024-01-24 18:00:00,14.0,"Дозвон, Отказ",Отказ прослушать предложение,208722.0,28,W,,9,RUS,UNM,0,Кредит,26-35,6.0,Предложения и продажи,0
476293327,31.0,1.0,город,0.0,0.0,0.0,0.0,1.0,0.0,1.0,t_02 (8),Без подписки,,,Credit Cards,Preapprove,2023-06-21 11:00:00,46.0,"Дозвон, Отказ",Третье лицо,109564.0,35,W,,10,,,0,Кредитная карта,26-35,4.0,Предложения и продажи,0
496241988,,1.0,город,0.0,0.0,0.0,0.0,1.0,0.0,1.0,t_07 (29),Без подписки,,,Debit Cards,Meeting,2023-03-14 16:00:00,87.0,"Дозвон, Успешно",Назначена встреча,107585.0,22,W,,6,,,1,Дебетовая карта,unknown,,Другое,0
509270921,14.0,1.0,город,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t_12 (44),Без подписки,,,Debit Cards,Utilization,2023-08-14 15:00:00,4.0,"Дозвон, Отказ",Негатив/Не звонить,165337.0,27,M,,8,RUS,,0,Дебетовая карта,14-25,13.0,Предложения и продажи,0
325419618,39.0,1.0,город,0.0,0.0,1.0,0.0,1.0,2.0,0.0,u_04 (14),Без подписки,,20968.9,Secured Loan,Upsell,2024-07-23 18:00:00,42.0,"Дозвон, Отказ",Отказ прослушать предложение,7004.0,36,W,,2,RUS,,0,Кредит,36-50,3.0,Предложения и продажи,0
79352591,35.0,1.0,город,0.0,0.0,1.0,0.0,1.0,0.0,1.0,t_04 (16),Без подписки,,,Cash Loan,Upsell,2023-08-29 18:00:00,24.0,"Дозвон, Отказ",Кредит уже не нужен,174508.0,45,W,,6,,,0,Кредит,26-35,10.0,Предложения и продажи,0
276878532,52.0,1.0,село,0.0,1.0,1.0,0.0,1.0,1.0,1.0,r_05 (24),Pro,13726.21,,Credit Cards,Meeting,2024-04-04 20:00:00,86.0,"Дозвон, Отказ",Не устраивают условия продуктов,19573.0,49,W,,4,RUS,,0,Кредитная карта,51-65,3.0,Другое,1
338565015,26.0,0.0,город,0.0,0.0,1.0,0.0,1.0,1.0,1.0,u_07 (27),Без подписки,,,Cash Loan,Upsell,2022-02-17 19:00:00,100.0,"Дозвон, Отказ",Другое,22236.0,64,W,,9,,,0,Кредит,26-35,38.0,Предложения и продажи,0
343986356,51.0,0.0,город,0.0,0.0,1.0,0.0,1.0,0.0,1.0,t_06 (28),Без подписки,,,Credit Cards,Preapprove,2024-05-17 20:00:00,63.0,"Дозвон, Отказ",Отказ по всем продуктам,208001.0,19,M,,7,,,0,Кредитная карта,51-65,32.0,Предложения и продажи,0
508769710,53.0,1.0,город,0.0,1.0,1.0,0.0,1.0,1.0,1.0,t_03 (10),Pro,,19612.8,MVNO,Afterfilling,2024-08-21 09:00:00,32.0,"Дозвон, Отказ",Другое,39044.0,28,W,,9,RUS,UNM,0,Другое,51-65,25.0,Другое,1
480697454,74.0,0.0,город,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t_11 (42),Pro,,,Investment,Utilization,2023-08-28 11:00:00,84.0,"Дозвон, Отказ",Не хочет разбираться,211108.0,24,M,,3,RUS,UNM,0,Инвестиции,65+,50.0,Предложения и продажи,1
267717840,47.0,0.0,город,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u_11 (39),Без подписки,,,Credit Cards,Preapprove,2022-01-11 11:00:00,64.0,"Дозвон, Отказ",Кредит уже не нужен,40809.0,49,,,4,,,0,Кредитная карта,36-50,2.0,Предложения и продажи,0
367216266,41.0,0.0,город,0.0,1.0,1.0,0.0,0.0,2.0,0.0,m_06 (15),Без подписки,,,Credit Cards,Preapprove,2023-10-03 07:00:00,132.0,"Дозвон, Отказ",Кредит уже не нужен,189764.0,50,W,,5,RUS,UNM,0,Кредитная карта,36-50,9.0,Предложения и продажи,0
281379162,43.0,1.0,город,0.0,0.0,1.0,0.0,1.0,2.0,1.0,u_04 (14),Pro,,,MVNO,Afterfilling,2024-03-07 16:00:00,100.0,"Дозвон, Отказ",Уже является абонентом Т-Мобайл,207016.0,20,,,11,,,0,Другое,36-50,23.0,Другое,1
332293825,18.0,1.0,город,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u_12 (43),Без подписки,,,Credit Cards,Preapprove,2023-11-29 14:00:00,21.0,"Дозвон, Отказ",Кредитная карта не нужна,236822.0,49,W,,9,,,0,Кредитная карта,14-25,31.0,Предложения и продажи,0
258730285,27.0,1.0,город,0.0,0.0,1.0,0.0,1.0,0.0,1.0,t_07 (29),Без подписки,,,Casco,Afterfilling,2022-06-12 12:00:00,130.0,"Дозвон, Отказ",Авто/регион/клиент нецелевой,871.0,50,M,,2,,,0,Страхование,26-35,23.0,Другое,0
121912120,33.0,0.0,город,0.0,1.0,1.0,0.0,1.0,0.0,1.0,m_04 (11),Pro,,22823.5,Credit Cards,Preapprove,2023-05-15 13:00:00,26.0,"Дозвон, Отказ",Кредитная карта не нужна,197859.0,40,W,,0,,,0,Кредитная карта,26-35,7.0,Предложения и продажи,1
510288641,19.0,1.0,город,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t_05 (19),Pro,,13823.5,Credit Cards,Meeting,2023-12-27 03:00:00,122.0,"Дозвон, Отказ",Не нужен продукт,80760.0,52,W,,6,RUS,,0,Кредитная карта,14-25,33.0,Другое,1
409759629,33.0,0.0,город,0.0,1.0,0.0,0.0,0.0,1.0,1.0,u_04 (14),Без подписки,,,Cash Loan,Preapprove,2023-12-26 16:00:00,13.0,"Дозвон, Отказ",Отказ по всем продуктам,215719.0,29,M,,4,,,0,Кредит,26-35,4.0,Предложения и продажи,0
183992950,31.0,1.0,город,0.0,0.0,1.0,0.0,1.0,0.0,0.0,t_07 (29),Pro,,,Cash Loan,Preapprove,2024-06-11 16:00:00,29.0,"Дозвон, Отказ",Кредит уже не нужен,255720.0,49,W,,3,,,0,Кредит,26-35,18.0,Предложения и продажи,1
172640449,36.0,0.0,город,0.0,0.0,0.0,0.0,1.0,1.0,0.0,t_10 (40),Без подписки,,11757.8,MVNO,Afterfilling,2024-09-04 11:00:00,24.0,"Дозвон, Отказ",Не интересно,100962.0,59,W,,10,RUS,UNM,0,Другое,36-50,23.0,Другое,0
192471997,29.0,0.0,город,0.0,0.0,1.0,0.0,1.0,1.0,0.0,t_05 (19),Pro,,,Credit Cards,Preapprove,2022-10-17 16:00:00,39.0,"Дозвон, Отказ",Отказ прослушать предложение,95587.0,23,W,,1,,,0,Кредитная карта,26-35,6.0,Предложения и продажи,1
586738144,45.0,0.0,город,0.0,0.0,0.0,0.0,1.0,1.0,1.0,u_06 (23),Pro,,15540.4,Credit Cards,Preapprove,2024-08-30 19:00:00,51.0,"Дозвон, Отказ",Кредитная карта не нужна,19573.0,49,W,,4,RUS,,0,Кредитная карта,36-50,4.0,Предложения и продажи,1
508521130,58.0,0.0,город,0.0,1.0,0.0,0.0,1.0,0.0,1.0,t_03 (10),Без подписки,,25935.9,Investment,Utilization,2024-10-18 13:00:00,20.0,"Дозвон, Отказ",Другое,305477.0,22,M,,11,RUS,UNM,0,Инвестиции,51-65,36.0,Предложения и продажи,0
384125560,38.0,1.0,город,0.0,0.0,0.0,0.0,1.0,0.0,0.0,t_04 (16),Pro,15823.5,,Cash Loan,Meeting,2024-03-15 11:00:00,60.0,"Дозвон, Успешно",Назначена встреча,37943.0,55,W,,4,RUS,UNM,1,Кредит,36-50,17.0,Другое,1
194735974,38.0,1.0,город,0.0,0.0,1.0,0.0,1.0,0.0,1.0,u_04 (14),Без подписки,,19527.8,Credit Cards,Preapprove,2024-07-11 13:00:00,26.0,"Дозвон, Отказ",Кредитная карта не нужна,258720.0,31,W,,6,RUS,,0,Кредитная карта,36-50,7.0,Предложения и продажи,0
379230618,51.0,1.0,город,0.0,0.0,0.0,0.0,1.0,1.0,0.0,u_11 (39),Pro,,,Cash Loan,Upsell,2023-06-08 09:00:00,35.0,"Дозвон, Отказ",Отказ прослушать предложение,199708.0,44,W,,3,,,0,Кредит,51-65,7.0,Предложения и продажи,1
110369546,28.0,0.0,город,0.0,0.0,1.0,0.0,1.0,0.0,1.0,u_02 (5),Pro,16155.92,19629.7,Secured Loan,Upsell,2024-11-04 15:00:00,91.0,"Дозвон, Отказ",Нет недвижимости для залога,215719.0,29,M,,4,RUS,,0,Кредит,26-35,1.0,Предложения и продажи,1
119186415,27.0,1.0,город,0.0,0.0,1.0,0.0,1.0,0.0,0.0,m_05 (12),Без подписки,,,Cash Loan,Upsell,2023-07-04 14:00:00,94.0,"Дозвон, Отказ",Кредит уже не нужен,174508.0,45,W,,6,,,0,Кредит,26-35,18.0,Предложения и продажи,0
135641730,40.0,1.0,город,0.0,0.0,1.0,0.0,1.0,0.0,1.0,m_04 (11),Pro,,19451.4,Cash Loan,Preapprove,2024-07-25 13:00:00,24.0,"Дозвон, Отказ",Кредит уже не нужен,259745.0,23,W,,9,,,0,Кредит,36-50,17.0,Предложения и продажи,1
352348924,33.0,0.0,город,0.0,0.0,0.0,1.0,1.0,1.0,1.0,m_04 (11),Без подписки,,,Credit Cards,Preapprove,2023-03-29 10:00:00,123.0,"Дозвон, Успешно",Назначена встреча,108145.0,49,W,,9,,,1,Кредитная карта,26-35,16.0,Предложения и продажи,0
134458303,52.0,1.0,город,0.0,1.0,1.0,0.0,1.0,0.0,1.0,t_03 (10),Без подписки,,,Credit Cards,Preapprove,2022-12-05 11:00:00,30.0,"Дозвон, Отказ",Кредитная карта не нужна,176860.0,22,,,3,,,0,Кредитная карта,51-65,30.0,Предложения и продажи,0
429325081,21.0,1.0,село,0.0,0.0,1.0,0.0,0.0,0.0,0.0,r_04 (22),Pro,,13067.84,Credit Cards,Preapprove,2024-02-22 12:00:00,121.0,"Дозвон, Отказ",Чёрный список,254464.0,67,W,,4,,,0,Кредитная карта,14-25,46.0,Предложения и продажи,1
347883573,36.0,0.0,город,0.0,0.0,0.0,0.0,1.0,0.0,1.0,m_07 (18),Без подписки,,,Credit Cards,Preapprove,2023-04-07 13:00:00,41.0,"Дозвон, Отказ",Кредитная карта не нужна,195977.0,23,,,10,,,0,Кредитная карта,36-50,13.0,Предложения и продажи,0
156714225,21.0,0.0,город,0.0,0.0,0.0,0.0,1.0,0.0,0.0,t_12 (44),Pro,,,Cash Loan,Upsell,2023-08-10 10:00:00,76.0,"Дозвон, Отказ",Кредит уже не нужен,208439.0,24,W,,7,,,0,Кредит,14-25,3.0,Предложения и продажи,1
529181714,18.0,0.0,город,0.0,0.0,0.0,0.0,1.0,0.0,0.0,t_12 (44),Pro,,,Credit Cards,Preapprove,2024-02-01 15:00:00,54.0,"Дозвон, Отказ",Кредитная карта не нужна,208001.0,19,M,,7,,,0,Кредитная карта,14-25,1.0,Предложения и продажи,1
252110524,45.0,1.0,город,0.0,0.0,1.0,0.0,1.0,1.0,0.0,t_04 (16),Pro,,,Cash Loan,Preapprove,2024-04-22 17:00:00,46.0,"Дозвон, Отказ",Кредит уже не нужен,270954.0,19,M,,1,,,0,Кредит,36-50,26.0,Предложения и продажи,1
196628225,31.0,0.0,город,0.0,0.0,0.0,0.0,1.0,0.0,1.0,u_07 (27),Без подписки,,,Investment,Utilization,2024-01-09 09:00:00,11.0,"Дозвон, Отказ",Отказ от диалога,152852.0,25,W,,0,RUS,,0,Инвестиции,26-35,6.0,Предложения и продажи,0
291223737,34.0,1.0,село,0.0,1.0,1.0,0.0,1.0,0.0,1.0,r_02 (7),Без подписки,,,Credit Cards,Preapprove,2023-03-29 16:00:00,41.0,"Дозвон, Отказ",Кредитная карта не нужна,187772.0,20,W,,7,,,0,Кредитная карта,26-35,14.0,Предложения и продажи,0
276664153,37.0,1.0,город,0.0,0.0,1.0,0.0,1.0,0.0,1.0,u_07 (27),Без подписки,,,Debit Cards,Afterfilling,2023-07-16 12:00:00,38.0,"Дозвон, Отказ",Действующий клиент,189269.0,48,W,,3,,,0,Дебетовая карта,36-50,11.0,Другое,0
515657843,46.0,1.0,город,0.0,1.0,1.0,0.0,1.0,2.0,0.0,t_04 (16),Без подписки,,,Credit Cards,Utilization,2023-11-11 14:00:00,119.0,"Дозвон, Отказ",Воспользуется при необходимости,40200.0,46,W,,6,RUS,,0,Кредитная карта,36-50,0.0,Предложения и продажи,0
322430043,28.0,1.0,город,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t_09 (36),Pro,,,Credit Cards,Preapprove,2023-08-24 10:00:00,73.0,"Дозвон, Отказ",Кредитная карта не нужна,109997.0,67,W,,1,RUS,,0,Кредитная карта,26-35,39.0,Предложения и продажи,1
184707696,48.0,1.0,город,0.0,0.0,0.0,0.0,1.0,1.0,0.0,t_06 (28),Без подписки,,,Credit Cards,Preapprove,2023-10-13 09:00:00,28.0,"Дозвон, Отказ",Третье лицо,225298.0,62,W,,0,,,0,Кредитная карта,36-50,14.0,Предложения и продажи,0
347791097,23.0,1.0,город,0.0,0.0,0.0,0.0,1.0,0.0,0.0,t_05 (19),Pro,19823.5,19823.5,Cash Loan,Upsell,2023-11-29 13:00:00,140.0,"Дозвон, Отказ",Другое,205492.0,32,W,,11,,,0,Кредит,14-25,9.0,Предложения и продажи,1
497911417,18.0,1.0,город,0.0,0.0,0.0,0.0,0.0,0.0,1.0,t_05 (19),Pro,,10323.5,Cash Loan,Preapprove,2024-04-29 16:00:00,84.0,"Дозвон, Отказ",Кредит уже не нужен,20824.0,57,W,,11,RUS,,0,Кредит,14-25,39.0,Предложения и продажи,1
448691478,17.0,1.0,город,0.0,0.0,1.0,0.0,0.0,0.0,0.0,t_09 (36),Pro,,,Credit Cards,Afterfilling,2022-08-18 11:00:00,50.0,"Дозвон, Отказ",Не соответствует по возрасту,17861.0,40,W,,8,,,0,Кредитная карта,14-25,23.0,Другое,1
131547555,36.0,0.0,город,0.0,0.0,1.0,0.0,1.0,0.0,0.0,t_04 (16),Pro,,,Cash Loan,Upsell,2023-07-10 17:00:00,20.0,"Дозвон, Отказ",Другое,101392.0,36,W,,11,RUS,UNM,0,Кредит,36-50,0.0,Предложения и продажи,1
292892023,46.0,1.0,город,0.0,1.0,1.0,0.0,1.0,0.0,1.0,m_01 (1),Без подписки,,,Credit Cards,Preapprove,2022-06-20 11:00:00,34.0,"Дозвон, Отказ",Кредит уже не нужен,138423.0,58,,,9,,,0,Кредитная карта,36-50,12.0,Предложения и продажи,0
403950866,32.0,1.0,город,0.0,0.0,1.0,0.0,1.0,1.0,0.0,t_02 (8),Pro,20823.5,16700.43,Secured Loan,Upsell,2024-08-20 07:00:00,11.0,"Дозвон, Отказ",Отказ по всем продуктам,36735.0,61,W,,6,RUS,UNM,0,Кредит,26-35,29.0,Предложения и продажи,1
405403185,36.0,0.0,город,0.0,0.0,0.0,0.0,1.0,0.0,1.0,t_07 (29),Pro,,,Credit Cards,Preapprove,2024-03-05 14:00:00,51.0,"Дозвон, Отказ",Отказ по всем продуктам,231855.0,19,W,,11,,,0,Кредитная карта,36-50,17.0,Предложения и продажи,1
535252431,42.0,1.0,город,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t_07 (29),Без подписки,,,Investment,Utilization,2023-12-20 10:00:00,86.0,"Дозвон, Отказ",Не звонить,121213.0,28,M,,10,RUS,UNM,0,Инвестиции,36-50,14.0,Предложения и продажи,0
54998056,35.0,1.0,город,0.0,0.0,1.0,0.0,0.0,0.0,0.0,u_07 (27),Pro,16323.5,17437.38,Credit Cards,Preapprove,2024-10-07 09:00:00,24.0,"Дозвон, Отказ",Кредитная карта не нужна,235421.0,36,M,,3,RUS,,0,Кредитная карта,26-35,1.0,Предложения и продажи,1
575821185,33.0,1.0,город,0.0,0.0,0.0,0.0,1.0,0.0,1.0,m_04 (11),Без подписки,,,Investment,Utilization,2024-04-08 11:00:00,58.0,"Дозвон, Отказ",Пользуется другим брокером,225811.0,35,W,,2,RUS,UNM,0,Инвестиции,26-35,2.0,Предложения и продажи,0
34523876,43.0,0.0,город,0.0,0.0,0.0,0.0,1.0,0.0,1.0,t_04 (16),Pro,,17823.5,Cash Loan,Preapprove,2023-10-17 16:00:00,19.0,"Дозвон, Отказ",Кредит уже не нужен,203268.0,25,W,,3,,,0,Кредит,36-50,18.0,Предложения и продажи,1
409237080,24.0,0.0,город,0.0,0.0,0.0,0.0,1.0,0.0,0.0,t_05 (19),Без подписки,,,Credit Cards,Preapprove,2022-06-17 05:00:00,119.0,"Дозвон, Отказ",Другое,40809.0,49,M,,4,,,0,Кредитная карта,14-25,25.0,Предложения и продажи,0
301155912,39.0,0.0,город,0.0,1.0,1.0,0.0,1.0,0.0,0.0,t_01 (4),Pro,,,Credit Cards,Preapprove,2024-04-09 17:00:00,18.0,"Дозвон, Отказ",Кредитная карта не нужна,221646.0,20,M,,4,RUS,UNM,0,Кредитная карта,36-50,19.0,Предложения и продажи,1
425879165,18.0,1.0,город,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t_09 (36),Pro,,,Investment,Utilization,2024-02-16 12:00:00,58.0,"Дозвон, Отказ",Сам разберется,178934.0,23,W,,11,RUS,UNM,0,Инвестиции,14-25,5.0,Предложения и продажи,1
157188749,41.0,1.0,село,0.0,1.0,1.0,0.0,1.0,1.0,0.0,r_01 (6),Без подписки,,,Car Loan,Agreement,2023-01-09 16:00:00,68.0,"Дозвон, Отказ",Кредит уже не нужен,130577.0,58,W,,3,,,0,Кредит,36-50,17.0,Другое,0
451676511,37.0,0.0,город,0.0,0.0,0.0,0.0,1.0,1.0,0.0,t_07 (29),Без подписки,,,MVNO,Cold,2022-11-30 17:00:00,46.0,"Дозвон, Отказ",Отказ прослушать предложение,6745.0,50,W,,9,,,0,Другое,36-50,13.0,Предложения и продажи,0
291169299,42.0,0.0,город,0.0,0.0,0.0,0.0,1.0,2.0,0.0,t_01 (4),Без подписки,,14939.1,Investment,Utilization,2024-07-04 17:00:00,13.0,"Дозвон, Отказ",отказ от диалога,194722.0,20,M,,7,,UNM,0,Инвестиции,36-50,22.0,Предложения и продажи,0
306554567,27.0,0.0,село,0.0,0.0,0.0,0.0,1.0,0.0,0.0,r_04 (22),Без подписки,,11323.5,Credit Cards,Preapprove,2023-09-16 14:00:00,43.0,"Дозвон, Отказ",Кредитная карта не нужна,203268.0,25,W,,3,,,0,Кредитная карта,26-35,2.0,Предложения и продажи,0
508010547,23.0,1.0,город,0.0,1.0,1.0,0.0,1.0,0.0,0.0,u_02 (5),Без подписки,,,Credit Cards,Preapprove,2024-06-17 08:00:00,12.0,"Дозвон, Отказ",Отказ по всем продуктам,235421.0,36,M,,3,,,0,Кредитная карта,14-25,13.0,Предложения и продажи,0
447192251,38.0,1.0,село,0.0,1.0,0.0,0.0,1.0,1.0,1.0,r_03 (20),Без подписки,,,Credit Cards,Preapprove,2024-01-16 16:00:00,35.0,"Дозвон, Отказ",Отказ прослушать предложение,141813.0,23,W,,2,RUS,UNM,0,Кредитная карта,36-50,15.0,Предложения и продажи,0
578633447,49.0,1.0,село,0.0,0.0,1.0,0.0,1.0,0.0,1.0,r_03 (20),Pro,,17556.79,MVNO,Cold,2024-05-16 14:00:00,48.0,"Дозвон, Отказ",Другое,250139.0,22,W,,9,,,0,Другое,36-50,27.0,Предложения и продажи,1
108699125,34.0,1.0,город,0.0,1.0,1.0,0.0,1.0,0.0,1.0,t_04 (16),Без подписки,,,Investment,Utilization,2024-06-13 11:00:00,74.0,"Дозвон, Отказ",Уже утилизирован,174824.0,37,W,,0,RUS,,0,Инвестиции,26-35,3.0,Предложения и продажи,0
168508021,22.0,1.0,город,0.0,0.0,0.0,0.0,1.0,0.0,0.0,m_05 (12),Pro,21984.14,22748.1,Investment,Autoleads,2024-10-29 19:00:00,29.0,"Дозвон, Отказ",Не хочет разбираться,291409.0,40,W,,10,RUS,UNM,0,Инвестиции,14-25,18.0,Предложения и продажи,1
139300762,66.0,0.0,город,0.0,0.0,0.0,0.0,1.0,0.0,1.0,t_08 (30),Без подписки,,,Credit Cards,Preapprove,2023-05-01 06:00:00,33.0,"Дозвон, Отказ",Кредитная карта не нужна,189764.0,50,W,,5,,,0,Кредитная карта,65+,16.0,Предложения и продажи,0
200894196,33.0,1.0,город,0.0,0.0,1.0,0.0,0.0,0.0,0.0,t_07 (29),Без подписки,,,Debit Cards,Afterfilling,2023-04-04 18:00:00,58.0,"Дозвон, Отказ",Действующий клиент,170025.0,23,W,,8,,,0,Дебетовая карта,26-35,10.0,Другое,0
433413455,49.0,1.0,город,0.0,0.0,1.0,0.0,1.0,0.0,1.0,u_03 (13),Без подписки,,,Credit Cards,Preapprove,2023-07-18 08:00:00,30.0,"Дозвон, Отказ",Отказ прослушать предложение,138756.0,37,W,,11,RUS,UNM,0,Кредитная карта,36-50,12.0,Предложения и продажи,0
15967384,31.0,0.0,город,0.0,0.0,0.0,0.0,1.0,1.0,1.0,u_07 (27),Без подписки,15823.5,,Cash Loan,Activation,2023-07-17 10:00:00,125.0,"Дозвон, Отказ",Не устраивает ставка,195925.0,57,M,,9,RUS,UNM,0,Кредит,26-35,26.0,Другое,0
131278672,25.0,1.0,город,0.0,0.0,0.0,0.0,1.0,0.0,0.0,u_05 (17),Без подписки,,,Credit Cards,Afterfilling,2023-12-13 10:00:00,16.0,"Дозвон, Отказ",Отказ прослушать предложение,237769.0,25,M,,5,,,0,Кредитная карта,14-25,0.0,Другое,0
